workflow,paper_id,field,gold,pred,match,match_reason
w16_temporal_audit_qwen3_coder,DCRNN,confidence,high,high,yes,exact
w16_temporal_audit_qwen3_coder,STGCN,year,2018,2017,no,mismatch
w16_temporal_audit_qwen3_coder,STGCN,venue_type,conference,preprint,no,mismatch
w16_temporal_audit_qwen3_coder,STGCN,domain_class,traffic,traffic,yes,exact
w16_temporal_audit_qwen3_coder,STGCN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w16_temporal_audit_qwen3_coder,STGCN,target_class,traffic_speed,traffic_speed,yes,exact
w16_temporal_audit_qwen3_coder,STGCN,dataset_family,bjer4|pemsd7,pemsd7|bjer4,yes,exact_set
w16_temporal_audit_qwen3_coder,STGCN,has_public_code,not_reported,not_reported,yes,exact
w16_temporal_audit_qwen3_coder,STGCN,has_public_dataset,yes,yes,yes,exact
w16_temporal_audit_qwen3_coder,STGCN,horizon_type,multi_horizon,multi_horizon,yes,exact
w16_temporal_audit_qwen3_coder,STGCN,horizon_min_value,15,15,yes,exact
w16_temporal_audit_qwen3_coder,STGCN,horizon_max_value,45,45,yes,exact
w16_temporal_audit_qwen3_coder,STGCN,horizon_unit,minutes,minutes,yes,exact
w16_temporal_audit_qwen3_coder,STGCN,frequency_value,5,5,yes,exact
w16_temporal_audit_qwen3_coder,STGCN,frequency_unit,minutes,minutes,yes,exact
w16_temporal_audit_qwen3_coder,STGCN,graph_node_count_min,12,12,yes,exact
w16_temporal_audit_qwen3_coder,STGCN,graph_node_count_max,1026,1026,yes,exact
w16_temporal_audit_qwen3_coder,STGCN,node_unit,sensors,sensors,yes,exact
w16_temporal_audit_qwen3_coder,STGCN,graph_node_count_status,found,found,yes,exact
w16_temporal_audit_qwen3_coder,STGCN,coding_status,complete,complete,yes,exact
w16_temporal_audit_qwen3_coder,STGCN,confidence,high,high,yes,exact
w16_temporal_audit_qwen3_coder,Graph WaveNet,year,2019,2019,yes,exact
w16_temporal_audit_qwen3_coder,Graph WaveNet,venue_type,conference,preprint,no,mismatch
w16_temporal_audit_qwen3_coder,Graph WaveNet,domain_class,traffic,traffic,yes,exact
w16_temporal_audit_qwen3_coder,Graph WaveNet,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w16_temporal_audit_qwen3_coder,Graph WaveNet,target_class,traffic_speed,traffic_speed,yes,exact
w16_temporal_audit_qwen3_coder,Graph WaveNet,dataset_family,metr_la|pems_bay,metr_la|pems_bay,yes,exact_set
w16_temporal_audit_qwen3_coder,Graph WaveNet,has_public_code,yes,yes,yes,exact
w16_temporal_audit_qwen3_coder,Graph WaveNet,has_public_dataset,yes,yes,yes,exact
w16_temporal_audit_qwen3_coder,Graph WaveNet,horizon_type,multi_horizon,multi_horizon,yes,exact
w16_temporal_audit_qwen3_coder,Graph WaveNet,horizon_min_value,15,15,yes,exact
w16_temporal_audit_qwen3_coder,Graph WaveNet,horizon_max_value,60,60,yes,exact
w16_temporal_audit_qwen3_coder,Graph WaveNet,horizon_unit,minutes,minutes,yes,exact
w16_temporal_audit_qwen3_coder,Graph WaveNet,frequency_value,5,5,yes,exact
w16_temporal_audit_qwen3_coder,Graph WaveNet,frequency_unit,minutes,minutes,yes,exact
w16_temporal_audit_qwen3_coder,Graph WaveNet,graph_node_count_min,207,207,yes,exact
w16_temporal_audit_qwen3_coder,Graph WaveNet,graph_node_count_max,325,325,yes,exact
w16_temporal_audit_qwen3_coder,Graph WaveNet,node_unit,sensors,sensors,yes,exact
w16_temporal_audit_qwen3_coder,Graph WaveNet,graph_node_count_status,found,found,yes,exact
w16_temporal_audit_qwen3_coder,Graph WaveNet,coding_status,complete,complete,yes,exact
w16_temporal_audit_qwen3_coder,Graph WaveNet,confidence,high,high,yes,exact
w16_temporal_audit_qwen3_coder,GP-DCRNN,year,2019,2019,yes,exact
w16_temporal_audit_qwen3_coder,GP-DCRNN,venue_type,journal,preprint,no,mismatch
w16_temporal_audit_qwen3_coder,GP-DCRNN,domain_class,traffic,traffic,yes,exact
w16_temporal_audit_qwen3_coder,GP-DCRNN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w16_temporal_audit_qwen3_coder,GP-DCRNN,target_class,traffic_speed_and_flow,traffic_speed_and_flow,yes,exact
w16_temporal_audit_qwen3_coder,GP-DCRNN,dataset_family,california_highway_pems,metr_la|pemsd7,no,set_mismatch
w16_temporal_audit_qwen3_coder,GP-DCRNN,has_public_code,not_reported,yes,no,mismatch
w16_temporal_audit_qwen3_coder,GP-DCRNN,has_public_dataset,yes,yes,yes,exact
w16_temporal_audit_qwen3_coder,GP-DCRNN,horizon_type,single_horizon,single_horizon,yes,exact
w16_temporal_audit_qwen3_coder,GP-DCRNN,horizon_min_value,60,60,yes,exact
w16_temporal_audit_qwen3_coder,GP-DCRNN,horizon_max_value,60,60,yes,exact
w16_temporal_audit_qwen3_coder,GP-DCRNN,horizon_unit,minutes,minutes,yes,exact
w16_temporal_audit_qwen3_coder,GP-DCRNN,frequency_value,5,5,yes,exact
w16_temporal_audit_qwen3_coder,GP-DCRNN,frequency_unit,minutes,minutes,yes,exact
w16_temporal_audit_qwen3_coder,GP-DCRNN,graph_node_count_min,11160,11160,yes,exact
w16_temporal_audit_qwen3_coder,GP-DCRNN,graph_node_count_max,11160,11160,yes,exact
w16_temporal_audit_qwen3_coder,GP-DCRNN,node_unit,stations,sensors,no,mismatch
w16_temporal_audit_qwen3_coder,GP-DCRNN,graph_node_count_status,found,found,yes,exact
w16_temporal_audit_qwen3_coder,GP-DCRNN,coding_status,complete,complete,yes,exact
w16_temporal_audit_qwen3_coder,GP-DCRNN,confidence,high,high,yes,exact
w16_temporal_audit_qwen3_coder,GMAN,year,2019,2019,yes,exact
w16_temporal_audit_qwen3_coder,GMAN,venue_type,conference,preprint,no,mismatch
w16_temporal_audit_qwen3_coder,GMAN,domain_class,traffic,traffic,yes,exact
w16_temporal_audit_qwen3_coder,GMAN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w16_temporal_audit_qwen3_coder,GMAN,target_class,traffic_speed_and_flow,traffic_speed_and_flow,yes,exact
w16_temporal_audit_qwen3_coder,GMAN,dataset_family,xiamen|pems_bay,pems_bay|xiamen,yes,exact_set
w16_temporal_audit_qwen3_coder,GMAN,has_public_code,yes,yes,yes,exact
w16_temporal_audit_qwen3_coder,GMAN,has_public_dataset,yes,yes,yes,exact
w16_temporal_audit_qwen3_coder,GMAN,horizon_type,sequence,sequence,yes,exact
w16_temporal_audit_qwen3_coder,GMAN,horizon_min_value,12,12,yes,exact
w16_temporal_audit_qwen3_coder,GMAN,horizon_max_value,12,12,yes,exact
w16_temporal_audit_qwen3_coder,GMAN,horizon_unit,steps,steps,yes,exact
w16_temporal_audit_qwen3_coder,GMAN,frequency_value,5,5,yes,exact
w16_temporal_audit_qwen3_coder,GMAN,frequency_unit,minutes,minutes,yes,exact
w16_temporal_audit_qwen3_coder,GMAN,graph_node_count_min,95,95,yes,exact
w16_temporal_audit_qwen3_coder,GMAN,graph_node_count_max,325,325,yes,exact
w16_temporal_audit_qwen3_coder,GMAN,node_unit,sensors,sensors,yes,exact
w16_temporal_audit_qwen3_coder,GMAN,graph_node_count_status,found,found,yes,exact
w16_temporal_audit_qwen3_coder,GMAN,coding_status,complete,complete,yes,exact
w16_temporal_audit_qwen3_coder,GMAN,confidence,high,high,yes,exact
w16_temporal_audit_qwen3_coder,STTN,year,2020,2020,yes,exact
w16_temporal_audit_qwen3_coder,STTN,venue_type,journal,preprint,no,mismatch
w16_temporal_audit_qwen3_coder,STTN,domain_class,traffic,traffic,yes,exact
w16_temporal_audit_qwen3_coder,STTN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w16_temporal_audit_qwen3_coder,STTN,target_class,traffic_speed,traffic_flow,no,mismatch
w16_temporal_audit_qwen3_coder,STTN,dataset_family,pemsd7|pems_bay,pems_bay|pemsd7,yes,exact_set
w16_temporal_audit_qwen3_coder,STTN,has_public_code,no,no,yes,exact
w16_temporal_audit_qwen3_coder,STTN,has_public_dataset,yes,yes,yes,exact
w16_temporal_audit_qwen3_coder,STTN,horizon_type,multi_horizon,multi_horizon,yes,exact
w16_temporal_audit_qwen3_coder,STTN,horizon_min_value,15,15,yes,exact
w16_temporal_audit_qwen3_coder,STTN,horizon_max_value,60,60,yes,exact
w16_temporal_audit_qwen3_coder,STTN,horizon_unit,minutes,minutes,yes,exact
w16_temporal_audit_qwen3_coder,STTN,frequency_value,5,5,yes,exact
w16_temporal_audit_qwen3_coder,STTN,frequency_unit,minutes,minutes,yes,exact
w16_temporal_audit_qwen3_coder,STTN,graph_node_count_min,228,228,yes,exact
w16_temporal_audit_qwen3_coder,STTN,graph_node_count_max,325,325,yes,exact
w16_temporal_audit_qwen3_coder,STTN,node_unit,sensors,sensors,yes,exact
w16_temporal_audit_qwen3_coder,STTN,graph_node_count_status,found,found,yes,exact
w16_temporal_audit_qwen3_coder,STTN,coding_status,complete,complete,yes,exact
w16_temporal_audit_qwen3_coder,STTN,confidence,high,high,yes,exact
w16_temporal_audit_qwen3_coder,TL-DCRNN,year,2020,2020,yes,exact
w16_temporal_audit_qwen3_coder,TL-DCRNN,venue_type,journal,preprint,no,mismatch
w16_temporal_audit_qwen3_coder,TL-DCRNN,domain_class,traffic,traffic,yes,exact
w16_temporal_audit_qwen3_coder,TL-DCRNN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w16_temporal_audit_qwen3_coder,TL-DCRNN,target_class,traffic_speed,traffic_speed,yes,exact
w16_temporal_audit_qwen3_coder,TL-DCRNN,dataset_family,california_highway_pems,california_highway_pems,yes,exact_set
w16_temporal_audit_qwen3_coder,TL-DCRNN,has_public_code,yes,yes,yes,exact
w16_temporal_audit_qwen3_coder,TL-DCRNN,has_public_dataset,yes,yes,yes,exact
w16_temporal_audit_qwen3_coder,TL-DCRNN,horizon_type,single_horizon,single_horizon,yes,exact
w16_temporal_audit_qwen3_coder,TL-DCRNN,horizon_min_value,60,60,yes,exact
w16_temporal_audit_qwen3_coder,TL-DCRNN,horizon_max_value,60,60,yes,exact
w16_temporal_audit_qwen3_coder,TL-DCRNN,horizon_unit,minutes,minutes,yes,exact
w16_temporal_audit_qwen3_coder,TL-DCRNN,frequency_value,5,5,yes,exact
w16_temporal_audit_qwen3_coder,TL-DCRNN,frequency_unit,minutes,minutes,yes,exact
w16_temporal_audit_qwen3_coder,TL-DCRNN,graph_node_count_min,11160,11160,yes,exact
w16_temporal_audit_qwen3_coder,TL-DCRNN,graph_node_count_max,11160,11160,yes,exact
w16_temporal_audit_qwen3_coder,TL-DCRNN,node_unit,sensors,sensors,yes,exact
w16_temporal_audit_qwen3_coder,TL-DCRNN,graph_node_count_status,found,found,yes,exact
w16_temporal_audit_qwen3_coder,TL-DCRNN,coding_status,complete,complete,yes,exact
w16_temporal_audit_qwen3_coder,TL-DCRNN,confidence,high,high,yes,exact
w16_temporal_audit_qwen3_coder,MTGNN,year,2020,2020,yes,exact
w16_temporal_audit_qwen3_coder,MTGNN,venue_type,conference,conference,yes,exact
w16_temporal_audit_qwen3_coder,MTGNN,domain_class,multivariate_timeseries,multivariate_timeseries,yes,exact
w16_temporal_audit_qwen3_coder,MTGNN,task_class,multivariate_timeseries_forecasting,multivariate_timeseries_forecasting,yes,exact
w16_temporal_audit_qwen3_coder,MTGNN,target_class,multiple_targets,multiple_targets,yes,exact
w16_temporal_audit_qwen3_coder,MTGNN,dataset_family,traffic|solar_energy|electricity|exchange_rate|metr_la|pems_bay,metr_la|pems_bay,no,set_mismatch
w16_temporal_audit_qwen3_coder,MTGNN,has_public_code,yes,yes,yes,exact
w16_temporal_audit_qwen3_coder,MTGNN,has_public_dataset,yes,yes,yes,exact
w16_temporal_audit_qwen3_coder,MTGNN,horizon_type,sequence,sequence,yes,exact
w16_temporal_audit_qwen3_coder,MTGNN,horizon_min_value,12,12,yes,exact
w16_temporal_audit_qwen3_coder,MTGNN,horizon_max_value,12,12,yes,exact
w16_temporal_audit_qwen3_coder,MTGNN,horizon_unit,steps,steps,yes,exact
w16_temporal_audit_qwen3_coder,MTGNN,frequency_value,dataset_specific,5,no,mismatch
w16_temporal_audit_qwen3_coder,MTGNN,frequency_unit,dataset_specific,minutes,no,mismatch
w16_temporal_audit_qwen3_coder,MTGNN,graph_node_count_min,8,8,yes,exact
w16_temporal_audit_qwen3_coder,MTGNN,graph_node_count_max,862,862,yes,exact
w16_temporal_audit_qwen3_coder,MTGNN,node_unit,mixed,sensors,no,mismatch
w16_temporal_audit_qwen3_coder,MTGNN,graph_node_count_status,found,found,yes,exact
w16_temporal_audit_qwen3_coder,MTGNN,coding_status,complete,complete,yes,exact
w16_temporal_audit_qwen3_coder,MTGNN,confidence,high,high,yes,exact
w16_temporal_audit_qwen3_coder,H-STGCN,year,2020,2020,yes,exact
w16_temporal_audit_qwen3_coder,H-STGCN,venue_type,conference,conference,yes,exact
w16_temporal_audit_qwen3_coder,H-STGCN,domain_class,traffic,traffic,yes,exact
w16_temporal_audit_qwen3_coder,H-STGCN,task_class,travel_time_forecasting,traffic_forecasting,no,mismatch
w16_temporal_audit_qwen3_coder,H-STGCN,target_class,travel_time,travel_time,yes,exact
w16_temporal_audit_qwen3_coder,H-STGCN,dataset_family,amap_beijing,amap_beijing,yes,exact_set
w16_temporal_audit_qwen3_coder,H-STGCN,has_public_code,not_reported,no,no,mismatch
w16_temporal_audit_qwen3_coder,H-STGCN,has_public_dataset,no,no,yes,exact
w16_temporal_audit_qwen3_coder,H-STGCN,horizon_type,single_horizon,sequence,no,mismatch
w16_temporal_audit_qwen3_coder,H-STGCN,horizon_min_value,60,6,no,mismatch
w16_temporal_audit_qwen3_coder,H-STGCN,horizon_max_value,60,6,no,mismatch
w16_temporal_audit_qwen3_coder,H-STGCN,horizon_unit,minutes,steps,no,mismatch
w16_temporal_audit_qwen3_coder,H-STGCN,frequency_value,5,5,yes,exact
w16_temporal_audit_qwen3_coder,H-STGCN,frequency_unit,minutes,minutes,yes,exact
w16_temporal_audit_qwen3_coder,H-STGCN,graph_node_count_min,715,715,yes,exact
w16_temporal_audit_qwen3_coder,H-STGCN,graph_node_count_max,2907,2907,yes,exact
w16_temporal_audit_qwen3_coder,H-STGCN,node_unit,road_segments,road_segments,yes,exact
w16_temporal_audit_qwen3_coder,H-STGCN,graph_node_count_status,found,found,yes,exact
w16_temporal_audit_qwen3_coder,H-STGCN,coding_status,complete,complete,yes,exact
w16_temporal_audit_qwen3_coder,H-STGCN,confidence,high,high,yes,exact
w16_temporal_audit_qwen3_coder,AGCRN,year,2020,2020,yes,exact
w16_temporal_audit_qwen3_coder,AGCRN,venue_type,conference,preprint,no,mismatch
w16_temporal_audit_qwen3_coder,AGCRN,domain_class,traffic,traffic,yes,exact
w16_temporal_audit_qwen3_coder,AGCRN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w16_temporal_audit_qwen3_coder,AGCRN,target_class,traffic_flow,traffic_flow,yes,exact
w16_temporal_audit_qwen3_coder,AGCRN,dataset_family,pemsd4|pemsd8,pemsd4|pemsd8,yes,exact_set
w16_temporal_audit_qwen3_coder,AGCRN,has_public_code,yes,yes,yes,exact
w16_temporal_audit_qwen3_coder,AGCRN,has_public_dataset,yes,yes,yes,exact
w16_temporal_audit_qwen3_coder,AGCRN,horizon_type,sequence,sequence,yes,exact
w16_temporal_audit_qwen3_coder,AGCRN,horizon_min_value,12,12,yes,exact
w16_temporal_audit_qwen3_coder,AGCRN,horizon_max_value,12,12,yes,exact
w16_temporal_audit_qwen3_coder,AGCRN,horizon_unit,steps,steps,yes,exact
w16_temporal_audit_qwen3_coder,AGCRN,frequency_value,5,5,yes,exact
w16_temporal_audit_qwen3_coder,AGCRN,frequency_unit,minutes,minutes,yes,exact
w16_temporal_audit_qwen3_coder,AGCRN,graph_node_count_min,170,170,yes,exact
w16_temporal_audit_qwen3_coder,AGCRN,graph_node_count_max,307,307,yes,exact
w16_temporal_audit_qwen3_coder,AGCRN,node_unit,sensors,sensors,yes,exact
w16_temporal_audit_qwen3_coder,AGCRN,graph_node_count_status,found,found,yes,exact
w16_temporal_audit_qwen3_coder,AGCRN,coding_status,complete,complete,yes,exact
w16_temporal_audit_qwen3_coder,AGCRN,confidence,high,high,yes,exact
w16_temporal_audit_qwen3_coder,COVID-STGNN,year,2020,2020,yes,exact
w16_temporal_audit_qwen3_coder,COVID-STGNN,venue_type,preprint,preprint,yes,exact
w16_temporal_audit_qwen3_coder,COVID-STGNN,domain_class,epidemiology,epidemiology,yes,exact
w16_temporal_audit_qwen3_coder,COVID-STGNN,task_class,covid_forecasting,covid_forecasting,yes,exact
w16_temporal_audit_qwen3_coder,COVID-STGNN,target_class,covid_cases,covid_cases,yes,exact
w16_temporal_audit_qwen3_coder,COVID-STGNN,dataset_family,nyt_covid|google_mobility,nyt_covid|google_mobility,yes,exact_set
w16_temporal_audit_qwen3_coder,COVID-STGNN,has_public_code,not_reported,not_reported,yes,exact
w16_temporal_audit_qwen3_coder,COVID-STGNN,has_public_dataset,yes,yes,yes,exact
w16_temporal_audit_qwen3_coder,COVID-STGNN,horizon_type,single_horizon,single_horizon,yes,exact
w16_temporal_audit_qwen3_coder,COVID-STGNN,horizon_min_value,1,1,yes,exact
w16_temporal_audit_qwen3_coder,COVID-STGNN,horizon_max_value,1,1,yes,exact
w16_temporal_audit_qwen3_coder,COVID-STGNN,horizon_unit,days,days,yes,exact
w16_temporal_audit_qwen3_coder,COVID-STGNN,frequency_value,1,1,yes,exact
w16_temporal_audit_qwen3_coder,COVID-STGNN,frequency_unit,days,days,yes,exact
w16_temporal_audit_qwen3_coder,COVID-STGNN,graph_node_count_min,20,3146,no,mismatch
w16_temporal_audit_qwen3_coder,COVID-STGNN,graph_node_count_max,20,3146,no,mismatch
w16_temporal_audit_qwen3_coder,COVID-STGNN,node_unit,counties,counties,yes,exact
w16_temporal_audit_qwen3_coder,COVID-STGNN,graph_node_count_status,partial,found,no,mismatch
w16_temporal_audit_qwen3_coder,COVID-STGNN,coding_status,partial,complete,no,mismatch
w16_temporal_audit_qwen3_coder,COVID-STGNN,confidence,medium,high,no,mismatch
w16_temporal_audit_qwen3_coder,Dynamic DCRNN-WAN,year,2020,2020,yes,exact
w16_temporal_audit_qwen3_coder,Dynamic DCRNN-WAN,venue_type,preprint,preprint,yes,exact
w16_temporal_audit_qwen3_coder,Dynamic DCRNN-WAN,domain_class,network_traffic,network_traffic,yes,exact
w16_temporal_audit_qwen3_coder,Dynamic DCRNN-WAN,task_class,network_traffic_forecasting,network_traffic_forecasting,yes,exact
w16_temporal_audit_qwen3_coder,Dynamic DCRNN-WAN,target_class,network_bandwidth,network_bandwidth,yes,exact
w16_temporal_audit_qwen3_coder,Dynamic DCRNN-WAN,dataset_family,not_reported,not_reported,yes,exact_set
w16_temporal_audit_qwen3_coder,Dynamic DCRNN-WAN,has_public_code,not_reported,not_reported,yes,exact
w16_temporal_audit_qwen3_coder,Dynamic DCRNN-WAN,has_public_dataset,no,no,yes,exact
w16_temporal_audit_qwen3_coder,Dynamic DCRNN-WAN,horizon_type,multi_horizon,multi_horizon,yes,exact
w16_temporal_audit_qwen3_coder,Dynamic DCRNN-WAN,horizon_min_value,6,6,yes,exact
w16_temporal_audit_qwen3_coder,Dynamic DCRNN-WAN,horizon_max_value,24,24,yes,exact
w16_temporal_audit_qwen3_coder,Dynamic DCRNN-WAN,horizon_unit,hours,hours,yes,exact
w16_temporal_audit_qwen3_coder,Dynamic DCRNN-WAN,frequency_value,1,1,yes,exact
w16_temporal_audit_qwen3_coder,Dynamic DCRNN-WAN,frequency_unit,hours,hours,yes,exact
w16_temporal_audit_qwen3_coder,Dynamic DCRNN-WAN,graph_node_count_min,96,96,yes,exact
w16_temporal_audit_qwen3_coder,Dynamic DCRNN-WAN,graph_node_count_max,96,96,yes,exact
w16_temporal_audit_qwen3_coder,Dynamic DCRNN-WAN,node_unit,nodes,nodes,yes,exact
w16_temporal_audit_qwen3_coder,Dynamic DCRNN-WAN,graph_node_count_status,found,found,yes,exact
w16_temporal_audit_qwen3_coder,Dynamic DCRNN-WAN,coding_status,complete,complete,yes,exact
w16_temporal_audit_qwen3_coder,Dynamic DCRNN-WAN,confidence,high,high,yes,exact
w16_temporal_audit_qwen3_coder,HighAir,year,2021,2021,yes,exact
w16_temporal_audit_qwen3_coder,HighAir,venue_type,preprint,preprint,yes,exact
w16_temporal_audit_qwen3_coder,HighAir,domain_class,air_quality,air_quality,yes,exact
w16_temporal_audit_qwen3_coder,HighAir,task_class,air_quality_forecasting,air_quality_forecasting,yes,exact
w16_temporal_audit_qwen3_coder,HighAir,target_class,aqi,aqi,yes,exact
w16_temporal_audit_qwen3_coder,HighAir,dataset_family,yangtze_air_quality,yangtze_air_quality,yes,exact_set
w16_temporal_audit_qwen3_coder,HighAir,has_public_code,yes,yes,yes,exact
w16_temporal_audit_qwen3_coder,HighAir,has_public_dataset,no,no,yes,exact
w16_temporal_audit_qwen3_coder,HighAir,horizon_type,multi_horizon,single_horizon,no,mismatch
w16_temporal_audit_qwen3_coder,HighAir,horizon_min_value,1,12,no,mismatch
w16_temporal_audit_qwen3_coder,HighAir,horizon_max_value,12,12,yes,exact
